id,Тип,Подтверждено риэлтором,Количество розеток,Долгота,Количество зеркал,Цвет стен,Ремонтируется,Перепродажа,Готово к сдаче,Кол-во комнат,Площадь (фут²),Адрес,Широта,Опубликовано,Цена
17088,BHK,0,6,22.5922,2,Коричневый,0,1,1,3,1322.001889,"New Town,Kolkata",88.484911,Owner,70.0
17089,BHK,0,5,13.23,0,Синий,0,1,1,3,1680.107527,"Devanahalli,Bangalore",77.7,Owner,100.0
17090,BHK,1,0,18.977995,1,Бежевый,1,0,0,2,950.444861,"Byculla East,Maharashtra",72.850686,Dealer,360.0
17091,BHK,0,0,12.9657,1,Голубой,0,1,1,3,1694.915254,"Brookefield,Bangalore",77.7188,Owner,110.0
17092,BHK,0,5,11.867077,0,Серебристый,0,1,1,2,1200.0,"Thana,Kannur",75.383247,Dealer,48.0
17093,BHK,0,1,19.2167,0,Бежевый,0,0,1,1,440.2920962,"Dombivli (East),Lalitpur",73.0833,Dealer,41.0
17094,BHK,1,6,19.159184,2,Золотистый,0,1,1,1,480.009366,"Airoli,Maharashtra",72.99378399999999,Dealer,82.0
17095,BHK,0,4,12.89911,3,Фиолетовый,0,1,1,3,1261.061947,"Vengaivasal,Chennai",80.169,Owner,57.0
17096,BHK,0,1,26.724219,3,Голубой,1,1,0,2,709.375,"Sevoke Road,Siliguri",88.326357,Dealer,22.7
17097,BHK,0,7,13.33222,3,Желтый,0,1,1,2,1000.0,"Santhekatte,Udupi",74.74611,Owner,35.0
17098,BHK,0,1,12.96991,3,Красный,0,1,1,3,1800.180018,"Munireddy Layout,Bangalore",77.59796,Owner,80.0
17099,BHK,1,1,28.651918,3,Желтый,0,1,1,3,1884.126236,"Ramprastha Greens,Ghaziabad",77.348794,Dealer,160.0
17100,BHK,0,4,12.905538,0,Голубой,0,1,1,2,1054.151625,"Doddakannelli,Bangalore",77.694263,Owner,73.0
17101,BHK,0,2,19.097621,2,Коричневый,0,1,1,2,1060.10929,"Bevarly Park,Mumbai",73.00088199999999,Dealer,97.0
17102,BHK,0,6,26.205239,0,Фиолетовый,0,1,1,3,1250.0,"Govindpuri,Gwalior",78.203214,Owner,41.0
17103,BHK,0,1,22.54111,1,Белый,0,1,1,3,1263.902932,"E M Bypass,Kolkata",88.33778000000001,Dealer,100.0
17104,BHK,1,5,28.579004,3,Оранжевый,0,1,1,3,1340.183158,"Noida Extension,Noida",77.431173,Dealer,60.0
17105,BHK,0,5,21.711484,1,Серый,0,1,1,2,1099.585062,"Bholav,Bharuch",73.002962,Owner,26.5
17106,BHK,0,1,18.728912,3,Белый,1,1,0,1,530.0788955,"Belavali,Mumbai",72.926902,Dealer,21.5
17107,BHK,0,4,24.6902,2,Золотистый,0,1,1,1,410.0161078,"Chikhal Dongari,Lalitpur",78.416,Dealer,28.0
17108,BHK,1,0,28.577673,3,Розовый,0,1,1,3,1945.146859,"Sector-74 Noida,Noida",77.389781,Dealer,100.0
17109,BHK,1,1,26.154874,3,Белый,1,0,0,3,1202.857143,"Jalukbari,Guwahati",91.670312,Builder,42.1
17110,BHK,0,3,22.29691,2,Красный,0,1,1,1,408.589323,"Millpara,Rajkot",70.79836,Owner,13.7
17111,BHK,0,4,13.05,3,Голубой,0,0,1,2,688.2591093,"Poonamallee,Chennai",80.11,Dealer,28.9
17112,BHK,0,1,23.22,1,Голубой,0,1,1,3,1754.8825359999998,"Urjanagar 1,Gandhinagar",72.68,Owner,62.0
17113,BHK,1,0,20.75,1,Белый,0,1,1,2,1000.0,"Wardha Road,Nagpur",78.61667,Owner,55.0
17114,BHK,0,1,27.651998,1,Оранжевый,0,1,1,2,1250.0,"Hazrat ganj,Lucknow",79.206622,Owner,93.0
17115,BHK,1,2,18.966114,0,Фиолетовый,1,1,0,2,1091.093631,"Panvel,Mumbai",73.148278,Dealer,86.0
17116,BHK,1,7,12.86,2,Голубой,0,1,1,2,1100.296234,"Sarjapur,Bangalore",77.786,Dealer,26.0
17117,BHK,0,6,26.92652,0,Фиолетовый,0,1,1,2,1250.0,"Sector-6 Jankipuram Vistar,Lucknow",80.948937,Owner,50.0
17118,BHK,0,6,22.5922,2,Черный,0,1,1,3,1365.187713,"New Town,Kolkata",88.484911,Dealer,80.0
17119,BHK,0,2,30.382066,1,Зеленый,0,1,1,1,720.0837916,"Sahastradhara,Dehradun",78.123734,Owner,27.5
17120,BHK,0,3,12.581437,0,Золотистый,0,1,1,3,1740.230976,"Kothanur,Bangalore",77.322174,Owner,110.0
17121,BHK,1,3,19.6394,2,Черный,1,1,0,1,580.0464037,"Mahim,Palghar",72.7256,Dealer,20.0
17122,BHK,0,7,21.1677,0,Фиолетовый,0,1,1,2,1200.274348,"Udhana,Surat",72.8382,Owner,35.0
17123,BHK,0,0,18.543533,0,Фиолетовый,0,1,1,3,1750.0,"Bhosale Nagar,Pune",73.836246,Owner,280.0
17124,BHK,0,3,28.509982,0,Желтый,0,1,1,2,1020.122262,"Sector 23 Ulwe,Lalitpur",77.05185,Dealer,80.1
17125,BHK,0,0,26.766594,0,Коричневый,1,1,0,2,829.8755187,"Vrindavan Yojna,Lucknow",80.949809,Owner,28.0
17126,BHK,0,5,28.388225,3,Синий,0,1,1,3,1790.1897600000002,"Sector-81 Gurgaon,Gurgaon",76.946376,Dealer,100.0
17127,BHK,0,2,13.08465,2,Серый,0,1,1,2,700.1166861,"Chikkabanavar,Bangalore",77.50140999999999,Owner,30.0
17128,BHK,0,2,12.86,2,Фиолетовый,0,1,1,2,1269.971323,"Sarjapur Road,Bangalore",77.786,Dealer,62.0
17129,BHK,0,5,20.27801,2,Коричневый,0,1,1,3,1506.740682,"Umargam,Valsad",72.84170999999999,Owner,19.0
17130,BHK,0,7,28.568846,2,Голубой,0,1,1,2,980.0718719,"Sector 18 Kamothe,Lalitpur",77.324966,Dealer,90.0
17131,BHK,0,4,26.8626,1,Красный,0,1,1,2,910.214168,"Mansarovar Extension,Jaipur",75.7633,Dealer,22.1
17132,BHK,1,1,12.896796,3,Красный,1,1,0,3,1510.093785,"Kanakpura Road,Bangalore",77.5724,Dealer,95.0
17133,BHK,1,5,28.579845,0,Голубой,1,1,0,2,1020.199959,"Sector-118 Noida,Noida",77.403693,Owner,50.0
17134,BHK,0,3,18.558319,0,Бежевый,0,1,1,2,1222.942399,"Baner,Pune",73.77588,Dealer,100.0
17135,BHK,1,3,19.1759,2,Коричневый,1,1,0,2,860.0424287999999,"Mulund (West),Maharashtra",72.9522,Dealer,150.0
17136,BHK,0,2,28.686091,0,Желтый,0,1,1,2,1140.024783,"Shalimar garden,Ghaziabad",77.334644,Owner,46.0
17137,BHK,0,2,28.2102,2,Серый,0,1,1,2,750.0,"Tapukara,Bhiwadi",76.8606,Dealer,11.7
17138,BHK,0,0,19.05871,3,Зеленый,0,1,1,2,980.031851,"Chembur (East),Mumbai",72.89969,Dealer,240.0
17139,BHK,0,3,21.201983,1,Золотистый,0,1,1,3,1301.405518,"Junwani,Bhilai",81.374348,Owner,25.0
17140,BHK,1,5,30.723932,1,Золотистый,0,1,1,2,1200.0,"Sector-117 Mohali,Mohali",76.67447299999999,Dealer,36.0
17141,BHK,0,5,30.723932,1,Коричневый,0,1,1,3,1771.336554,"Sector-117 Mohali,Mohali",76.67447299999999,Dealer,77.0
17142,BHK,0,5,12.981674,3,Бежевый,0,1,1,3,3600.05434,"Sivanchetti gardens, haudin road,Bangalore",77.612971,Dealer,530.0
17143,BHK,0,0,18.5956,0,Оранжевый,0,1,1,2,1160.092807,"Pimple Saudagar,Pune",73.7981,Dealer,75.0
17144,BHK,0,6,18.542235,0,Оранжевый,0,1,1,3,1571.58573,"Baner Pashan Link Road,Pune",73.828136,Dealer,100.0
17145,BHK,1,5,28.474616,2,Красный,0,0,1,2,1257.010249,"Sector-104 Gurgaon,Gurgaon",76.990309,Dealer,65.0
17146,BHK,1,6,21.143354,0,Оранжевый,0,1,1,3,2050.326188,"Vesu,Surat",72.770931,Dealer,110.0
17147,BHK,0,4,13.09,2,Желтый,0,1,1,3,1202.0930560000002,"Moovarasampettai,Chennai",80.27,Owner,85.0
17148,BHK,0,0,21.17,2,Золотистый,0,1,1,2,1226.800881,"Palanpur,Surat",72.83,Dealer,39.0
17149,BHK,0,7,12.95619,2,Серый,0,1,1,2,1213.072642,"Marathahalli,Bangalore",77.70194000000001,Dealer,85.0
17150,BHK,0,4,28.579004,2,Золотистый,0,1,1,3,1436.093825,"Noida Extension,Noida",77.431173,Owner,60.0
17151,BHK,0,4,19.0168,0,Оранжевый,0,1,1,1,660.0660066,"Kamothe,Mumbai",73.09646,Dealer,56.0
17152,BHK,1,3,30.662283,1,Черный,1,1,0,3,1580.13544,"Zirakpur,Chandigarh",76.822397,Dealer,56.0
17153,BHK,1,1,12.96991,2,Оранжевый,0,1,1,2,1245.071592,"Binny Pete,Bangalore",77.59796,Dealer,120.0
17154,BHK,0,6,18.52361,2,Фиолетовый,0,1,1,3,1459.6764380000002,"Prabhat Road,Pune",73.84778,Dealer,240.0
17155,BHK,1,0,26.8626,2,Голубой,0,1,1,2,1200.0,"Mansarovar Extension,Jaipur",75.7633,Dealer,40.8
17156,BHK,0,3,22.69995,1,Зеленый,0,1,1,2,757.2570467,"Sodepur,Kolkata",88.390833,Owner,18.0
17157,BHK,1,4,19.014858,1,Бежевый,1,0,0,3,821.9898731000001,"Wadala East,Maharashtra",72.8662,Dealer,250.0
17158,BHK,0,7,12.973237,0,Серый,0,1,1,2,975.0812568,"NH-8,Dharuhera",77.64685899999999,Dealer,27.0
17159,BHK,0,0,12.9623,0,Оранжевый,0,1,1,2,755.1279724,"Madipakkam,Chennai",80.1986,Dealer,41.6
17160,BHK,0,0,22.835481,2,Желтый,0,1,1,2,625.0,"Mango,Jamshedpur",86.221099,Owner,16.0
17161,BHK,0,0,13.09,0,Коричневый,0,1,1,2,797.9274611000001,"Mahindra City,Chennai",80.27,Dealer,30.8
17162,BHK,0,4,19.213466,0,Фиолетовый,0,1,1,2,870.9789804,"malad link road malad west,Maharashtra",72.835096,Dealer,150.0
17163,BHK,0,0,28.629811,1,Желтый,0,1,1,3,1875.360646,"Crossing Republik,Ghaziabad",77.434197,Owner,65.0
17164,BHK,0,6,19.097244,2,Зеленый,1,1,0,3,1725.422532,"Vile Parle (East),Lalitpur",72.846785,Dealer,440.0
17165,BHK,1,1,24.69028,3,Серый,1,1,0,2,1179.8777220000002,"Kharghar,Lalitpur",78.41889,Dealer,110.0
17166,BHK,0,3,22.509911,2,Зеленый,0,1,1,2,750.0,"Dhakuria,Kolkata",88.356659,Dealer,36.0
17167,BHK,1,7,30.651192,1,Белый,1,1,0,3,1400.094922,"Sector-66b Mohali,Mohali",76.755011,Dealer,59.0
17168,BHK,0,6,19.1983,1,Зеленый,0,1,1,3,997.2429166,"Kandivali (West),Maharashtra",72.8409,Dealer,170.0
17169,BHK,0,0,20.384847,1,Серебристый,0,1,1,2,1156.260324,"Chharwada,Vapi",72.93054599999999,Owner,35.0
17170,BHK,1,7,31.261414,1,Бежевый,0,1,1,3,1600.272387,"Pholriwal,Jalandhar",75.589997,Dealer,47.0
17171,BHK,0,7,19.1649,2,Красный,0,1,1,2,1050.030883,"Mulund (East),Maharashtra",72.9608,Dealer,170.0
17172,BHK,0,2,19.848361,3,Серебристый,0,1,1,2,1000.0,"Satara Parisar,Aurangabad",75.30646899999999,Owner,31.0
17173,BHK,0,4,26.882832,3,Коричневый,0,1,1,2,1325.205407,"Chinhat,Lucknow",81.033767,Owner,50.0
17174,BHK,0,1,19.147239000000003,1,Коричневый,0,1,1,2,969.8465879,"Sai Nagar,Mumbai",72.909927,Dealer,55.0
17175,BHK,0,4,26.86056,2,Черный,0,1,1,2,1000.0,"Dalibagh Colony,Lucknow",80.91583,Owner,42.0
17176,BHK,0,4,22.23,2,Желтый,0,1,1,2,1190.0532859999998,"Old Padra Road,Vadodara",73.08,Owner,33.5
17177,BHK,0,2,22.54111,2,Серый,1,1,0,3,1420.929455,"Salt Lake,Kolkata",88.33778000000001,Dealer,85.0
17178,BHK,0,4,11.882831,0,Красный,0,1,1,3,1600.0,"Pallikunnu,Kannur",75.351512,Dealer,70.0
17179,BHK,0,3,26.91667,0,Белый,0,1,1,3,1155.423034,"Ramnagariya,Jaipur",75.86667,Owner,31.0
17180,BHK,0,4,28.2102,1,Фиолетовый,0,1,1,2,1165.048544,"UIT,Bhiwadi",76.8606,Dealer,30.0
17181,BHK,0,0,28.537227,3,Фиолетовый,0,1,1,3,1694.031796,"Sector-104 Noida,Noida",77.370417,Dealer,130.0
17182,BHK,0,2,22.54111,3,Оранжевый,0,1,1,3,2550.297535,"Action Area II,Kolkata",88.33778000000001,Dealer,90.0
17183,BHK,1,7,28.5679,2,Синий,1,1,0,3,2548.283262,"Sector-50 Noida,Noida",77.3679,Dealer,190.0
17184,BHK,0,1,15.545,3,Зеленый,0,1,1,2,1173.295788,"Calangute,Goa",73.76306,Dealer,100.0
17185,BHK,0,3,12.91716,2,Синий,0,1,1,3,1122.10568,"Medavakkam,Chennai",80.19287,Dealer,56.7
17186,BHK,1,6,24.69028,2,Черный,1,0,0,1,453.2289628,"Roadpali,Lalitpur",78.41889,Builder,57.9
17187,BHK,0,5,22.23,1,Красный,0,1,1,3,2050.326188,"Old Padra Road,Vadodara",73.08,Owner,110.0
17188,BHK,0,3,30.65,2,Желтый,0,1,1,3,1447.828258,"Zirakpur,Mohali",76.82,Owner,58.0
17189,BHK,0,5,25.177917,1,Серый,0,1,1,3,1701.268743,"Bajrang Nagar,Kota",75.862208,Owner,59.0
17190,BHK,0,1,20.604301,0,Серебристый,0,1,1,3,3000.01875,"Pali Hill,Mumbai",72.908811,Dealer,1600.0
17191,BHK,1,1,18.964489,2,Желтый,0,1,1,1,680.056935,"Sector 17 Ulwe,Mumbai",73.019574,Dealer,43.0
17192,BHK,0,4,24.69028,3,Бежевый,0,1,1,2,1195.10009,"Kharghar,Lalitpur",78.41889,Dealer,120.0
17193,BHK,0,2,13.177301000000002,0,Синий,0,1,1,2,1106.074343,"Kodihalli,Bangalore",77.458221,Owner,61.0
17194,BHK,1,2,18.49667,0,Оранжевый,1,1,0,2,1025.145068,"Hadapsar,Pune",73.94167,Dealer,53.0
17195,BHK,1,2,28.576117,2,Бежевый,0,1,1,2,1295.015079,"Sector-75 Noida,Noida",77.382136,Owner,73.0
17196,BHK,1,7,24.69028,2,Золотистый,1,0,0,1,410.4038688,"Kolshet Road,Lalitpur",78.41889,Dealer,62.8
17197,BHK,0,3,21.45,2,Голубой,0,1,1,2,1100.352113,"Laxmi Nagar Gondia,Gondia",80.2,Owner,25.0
17198,BHK,1,4,13.141581,2,Оранжевый,0,1,1,2,840.0460299,"Budigere,Bangalore",77.749756,Owner,36.5
17199,BHK,1,4,12.87028,1,Голубой,1,1,0,3,1297.968397,"Kulshekar,Mangalore",74.88056,Dealer,46.0
17200,BHK,0,1,28.577673,2,Бежевый,0,1,1,2,1230.12869,"Sector-74 Noida,Noida",77.389781,Dealer,65.0
17201,BHK,0,5,12.996619,1,Коричневый,0,1,1,3,1450.039547,"Glass Factory Layout,Bangalore",77.668989,Owner,55.0
17202,BHK,0,3,22.575343,2,Синий,0,1,1,2,1052.11041,"Sector 5 Ulwe,Lalitpur",88.433715,Dealer,85.0
17203,BHK,0,7,30.697795000000003,1,Черный,0,1,1,3,1940.939969,"Sector-70 Mohali,Mohali",76.714722,Dealer,140.0
17204,BHK,0,6,28.560719,3,Зеленый,0,1,1,2,875.0820389,"Sector-78 Noida,Noida",77.386208,Dealer,40.0
17205,BHK,1,6,12.86,1,Розовый,0,1,1,2,1158.940397,"Sarjapur Road,Bangalore",77.786,Dealer,70.0
17206,BHK,0,1,22.690183,2,Оранжевый,0,1,1,2,765.3061223999999,"Bireshpally,Kolkata",88.454886,Owner,18.0
17207,BHK,0,3,22.54111,1,Золотистый,0,1,1,2,960.3841537,"Rajarhat,Kolkata",88.33778000000001,Dealer,24.0
17208,BHK,0,2,18.669919,2,Черный,1,1,0,2,1178.606002,"Moshi,Pune",73.853723,Dealer,48.7
17209,BHK,0,4,22.517786,1,Серебристый,0,1,1,4,2756.719504,"Gariahat,Kolkata",88.366066,Dealer,320.0
17210,BHK,0,5,23.40572,3,Зеленый,0,1,1,3,1950.19502,"Nazrulpally,Bardhaman",87.892319,Owner,65.0
17211,BHK,1,1,13.07,1,Серый,0,1,1,2,929.1521487,"Hoskote,Bangalore",77.8,Owner,32.0
17212,BHK,1,5,30.65,2,Зеленый,1,0,0,3,1474.418605,"Zirakpur,Mohali",76.82,Builder,63.4
17213,BHK,0,6,23.455567,3,Розовый,1,0,0,2,1053.9478390000002,"Oyna,Ranchi",85.41042,Dealer,29.5
17214,BHK,1,3,25.442075,2,Оранжевый,0,1,1,3,1695.030172,"Shastri Nagar,Lalitpur",78.528384,Dealer,500.0
17215,BHK,0,3,31.10333,0,Золотистый,0,1,1,2,710.4107466,"Near Oakover, Official Residence of Chief Minister of Himachal Pradesh,Shimla",77.17222,Owner,55.0
17216,BHK,0,7,12.9377,3,Коричневый,0,1,1,2,846.1131676000001,"Pallikaranai,Chennai",80.2153,Owner,48.0
17217,BHK,0,0,28.585757,3,Розовый,0,1,1,2,1135.123336,"Sector-120 Noida,Noida",77.396668,Dealer,52.0
17218,BHK,0,5,28.394375,1,Фиолетовый,0,1,1,3,2030.685921,"Sector 82 Faridabad,Faridabad",77.35722700000001,Dealer,67.5
17219,BHK,1,4,30.594843,2,Золотистый,0,0,1,3,1350.0,"Dera Bassi,Chandigarh",76.84983000000001,Dealer,43.2
17220,BHK,0,4,9.97833,2,Черный,1,1,0,2,1068.211068,"Ponjassery,Ernakulam",76.28361,Owner,41.5
17221,BHK,0,1,26.173068,3,Розовый,0,1,1,3,1500.0,"Pal Road,Jodhpur",73.26135,Dealer,75.0
17222,BHK,0,3,12.96991,3,Серебристый,0,1,1,3,2000.0,"Sanjeevini Nagar,Bangalore",77.59796,Owner,90.0
17223,BHK,0,0,28.368269,2,Оранжевый,0,1,1,3,1266.222378,"Sector 77 Faridabad,Faridabad",77.37273,Dealer,36.1
17224,BHK,0,4,12.904179,1,Коричневый,0,1,1,4,2480.510276,"Harlur Road,Bangalore",77.665897,Dealer,140.0
17225,BHK,1,0,26.903207,1,Голубой,1,1,0,4,2582.925503,"Sethi Colony,Jaipur",75.840568,Dealer,190.0
17226,BHK,0,6,18.914051,2,Фиолетовый,0,1,1,2,910.1251422,"Morbe,Raigad",73.259661,Owner,24.0
17227,BHK,1,4,19.1955,3,Желтый,1,1,0,2,965.7170449,"Kandivali (East),Maharashtra",72.8728,Dealer,160.0
17228,BHK,0,4,28.479440000000004,3,Желтый,0,1,1,3,1890.39932,"Sector-102 Gurgaon,Gurgaon",76.971432,Dealer,89.0
17229,BHK,1,3,18.142137,2,Красный,0,1,1,2,1192.072716,"Mhada Colony,Lalitpur",74.57283100000001,Dealer,160.0
17230,BHK,0,3,22.54111,2,Красный,0,1,1,3,1264.066595,"Action Area II,Kolkata",88.33778000000001,Dealer,82.0
17231,BHK,0,1,23.352324,0,Белый,0,1,1,2,1040.259389,"Argora,Ranchi",85.28718,Owner,38.5
17232,BHK,1,5,28.629811,0,Розовый,0,1,1,2,1080.074488,"Crossing Republik,Ghaziabad",77.434197,Dealer,29.0
17233,BHK,0,6,19.040066,0,Голубой,0,1,1,2,1065.022422,"Roadpali,Mumbai",73.115347,Dealer,76.0
17234,BHK,1,1,12.9958935,3,Коричневый,1,1,0,3,1108.297624,"Whitefield,Bangalore",77.761394,Dealer,56.9
17235,BHK,0,7,18.9147285,0,Золотистый,0,1,1,3,1500.0,"Cuffe Parade,Mumbai",72.8202265,Dealer,750.0
17236,BHK,0,1,18.669919,2,Серебристый,1,1,0,2,898.2182083999999,"Moshi,Pune",73.853723,Dealer,36.8
17237,BHK,0,2,19.048979,3,Серый,0,1,1,3,1750.338134,"Sector 19 Kharghar,Lalitpur",73.078232,Dealer,220.0
17238,BHK,0,7,28.594716,0,Оранжевый,0,1,1,1,618.9178668999999,"Sector-71 Noida,Noida",77.375984,Dealer,15.9
17239,BHK,1,6,26.900926,2,Зеленый,0,1,1,2,1175.141243,"Raj Nagar Extension,Ghaziabad",75.775927,Owner,52.0
17240,BHK,0,5,28.429614,3,Бежевый,0,1,1,3,1995.344197,"Sector-150 Noida,Noida",77.481711,Dealer,120.0
17241,BHK,0,7,25.476749,0,Золотистый,0,1,1,2,800.0,"Mumfordganj,Allahabad",81.85470600000001,Owner,50.0
17242,BHK,0,2,19.137178,2,Синий,0,1,1,2,1100.026552,"Sundervan Complex,Lalitpur",72.828974,Dealer,290.0
17243,BHK,0,0,22.189595,1,Черный,0,1,1,2,800.0,"Sundarpura,Vadodara",73.208399,Owner,15.0
17244,BHK,1,0,30.73528,0,Серебристый,1,1,0,3,1994.163424,"New Chandigarh,Chandigarh",76.79111,Dealer,61.5
17245,BHK,0,7,19.024,1,Бежевый,0,1,1,1,400.0,"Sector-1E Kalamboli,Mumbai",73.10300000000001,Dealer,35.0
17246,BHK,0,2,28.40473,3,Золотистый,0,1,1,3,1400.157027,"Sector 84 Faridabad,Faridabad",77.367514,Dealer,53.5
17247,BHK,0,3,19.18,2,Синий,0,1,1,3,1625.097153,"Thane West,Lalitpur",72.96333,Dealer,230.0
17248,BHK,1,1,19.468202,0,Оранжевый,1,1,0,1,343.0400976,"Karade Khurd,Maharashtra",73.292858,Dealer,22.5
17249,BHK,1,6,22.340396,2,Желтый,1,0,0,2,1273.333333,"Sama Savli Road,Vadodara",73.19706,Dealer,38.2
17250,BHK,1,2,12.9223,0,Оранжевый,0,1,1,3,1650.165017,"Banashankari Stage V,Bangalore",77.5532,Dealer,75.0
17251,BHK,0,1,28.6221,1,Зеленый,0,1,1,3,1232.134056,"Sector-62 Noida,Noida",77.3674,Owner,100.0
17252,BHK,0,6,19.033956,2,Синий,0,1,1,2,1100.110011,"Sector 10 Kharghar,Mumbai",73.075342,Dealer,100.0
17253,BHK,0,5,12.91,1,Розовый,0,1,1,3,1805.054152,"HSR Layout,Bangalore",77.64,Dealer,140.0
17254,BHK,1,3,30.684523,3,Черный,0,1,1,2,1290.077784,"Sector-88 Mohali,Mohali",76.691728,Dealer,68.0
17255,BHK,0,4,19.894104,0,Розовый,0,1,1,3,1287.128713,"Padur,Chennai",102.136839,Owner,52.0
17256,BHK,0,5,30.262241,0,Голубой,0,1,1,2,810.1851852000001,"Mothrowala,Dehradun",78.032837,Dealer,35.0
17257,BHK,1,7,27.18,1,Черный,0,1,1,3,1550.387597,"Taj Nagari,Agra",78.02,Owner,48.0
17258,BHK,0,0,30.662283,2,Бежевый,0,1,1,3,1458.837772,"Zirakpur,Chandigarh",76.822397,Dealer,48.2
17259,BHK,0,3,28.535783,0,Синий,0,1,1,4,1562.124489,"Sector-51 Noida,Noida",77.400502,Owner,130.0
17260,BHK,1,7,26.900926,3,Серебристый,0,1,1,3,1341.424465,"Raj Nagar Extension,Ghaziabad",75.775927,Owner,42.0
17261,BHK,0,5,12.9847,1,Серебристый,0,1,1,3,2040.081603,"Rajaji Nagar,Bangalore",77.5491,Dealer,170.0
17262,BHK,0,5,19.124896,3,Фиолетовый,0,1,1,2,1150.003594,"Hiranandani Gardens - Powai,Lalitpur",72.89350300000001,Dealer,320.0
17263,BHK,1,6,28.716907,2,Красный,1,1,0,2,1100.110011,"Sector-9 Ulwe,Lalitpur",77.12469899999999,Dealer,80.0
17264,BHK,0,6,22.3,0,Желтый,0,1,1,1,763.9726578,"Kendranagar,Vadodara",73.2,Owner,19.0
17265,BHK,1,7,18.96667,0,Белый,0,1,1,3,908.0226472,"Bhadra Nagar,Mumbai",72.83333,Dealer,85.0
17266,BHK,0,4,25.254685,1,Оранжевый,1,1,0,3,1484.431571,"Zero Mile,Patna",87.023352,Dealer,41.0
17267,BHK,0,7,28.506454,0,Зеленый,0,1,1,3,2102.680918,"Sector-137 Noida,Noida",77.40956800000001,Dealer,120.0
17268,BHK,1,2,28.9196,3,Серый,0,1,1,3,1593.272848,"Ahinsa Khand 1,Ghaziabad",76.8972,Dealer,72.0
17269,BHK,0,0,25.444108,1,Серый,0,1,1,1,735.8738502,"jhusi,Allahabad",81.914212,Owner,28.0
17270,BHK,0,5,30.739119,3,Черный,1,1,0,2,1190.3137789999998,"sec 116 landran road,Chandigarh",76.76778399999999,Owner,34.9
17271,BHK,0,6,21.0,1,Коричневый,0,1,1,3,1100.0,"Annasandrapalya Extension,Bangalore",77.0,Owner,66.0
17272,BHK,0,6,12.928443,2,Коричневый,0,1,1,3,1650.165017,"Rajarajeswari Nagar,Bangalore",77.517772,Owner,80.0
17273,BHK,0,3,12.904179,3,Красный,0,1,1,3,2017.413464,"Harlur Road,Bangalore",77.665897,Owner,95.0
17274,BHK,0,1,26.807408,1,Красный,0,1,1,3,1980.495124,"Pratap Nagar,Jaipur",75.83865899999999,Dealer,79.2
17275,BHK,0,5,28.579004,0,Золотистый,0,1,1,3,1599.671862,"Noida Extension,Noida",77.431173,Dealer,58.5
17276,BHK,1,6,28.577673,1,Серый,0,1,1,2,1150.086256,"Sector-74 Noida,Noida",77.389781,Owner,60.0
17277,BHK,0,7,13.13183,2,Черный,0,1,1,3,1150.012778,"Thirumullaivoyal,Chennai",80.13082,Owner,45.0
17278,BHK,0,1,18.628795,1,Синий,1,1,0,1,534.0,"Sainath Nagar,Pune",73.85299300000001,Dealer,26.7
17279,BHK,0,2,24.913437,3,Черный,0,1,1,2,1100.0,"Rampur Garden,Bareilly",92.772669,Owner,55.0
17280,BHK,1,1,18.966114,1,Фиолетовый,1,1,0,2,939.6914446,"New Panvel,Lalitpur",73.148278,Dealer,60.3
17281,BHK,0,0,28.606007,0,Синий,0,1,1,2,1220.008133,"Sector-58 Seawoods,Lalitpur",77.359111,Dealer,210.0
17282,BHK,0,4,26.86056,1,Оранжевый,0,1,1,4,2339.130435,"Faizabad Road,Lucknow",80.91583,Dealer,80.7
17283,BHK,0,1,18.5956,3,Серебристый,0,1,1,2,1020.106446,"Pimple Saudagar,Pune",73.7981,Dealer,69.0
17284,BHK,0,3,24.69028,0,Голубой,0,1,1,3,1366.638828,"Motilal Nagar III,Lalitpur",78.41889,Dealer,180.0
17285,BHK,0,2,17.45,1,Серебристый,0,1,1,2,1050.213325,"Dammaiguda,Secunderabad",78.5,Owner,32.0
17286,BHK,1,5,19.4559,1,Желтый,0,1,1,1,750.1172058,"Virar West,Lalitpur",72.8114,Dealer,32.0
17287,BHK,0,6,26.928785,0,Синий,0,1,1,3,1539.201539,"Ajmer Road,Jaipur",75.828002,Dealer,32.0
17288,BHK,0,0,28.577673,3,Бежевый,0,1,1,2,1195.151101,"Sector-74 Noida,Noida",77.389781,Owner,70.0
17289,BHK,0,4,23.762564,0,Бежевый,0,1,1,3,1125.054089,"Raniganj,Asansol",86.976297,Owner,26.0
17290,BHK,0,5,19.05444,0,Красный,0,1,1,5,5000.0,"Bandra (West),Lalitpur",72.84056,Dealer,700.0
17291,BHK,0,4,16.502078,2,Черный,0,1,1,10,7500.0,"P&T Colony,Bangalore",80.64755699999999,Owner,600.0
17292,BHK,0,3,23.3012,2,Синий,1,1,0,3,1425.047958,"Patna Aiims,Patna",82.6725,Owner,52.0
17293,BHK,0,1,12.80009,3,Серый,0,1,1,2,1040.066186,"Chandapura Anekal Road,Bangalore",77.71181999999999,Owner,88.0
17294,BHK,0,7,13.013312,3,Золотистый,0,1,1,3,1360.092884,"Ramamurthy Nagar Extension,Bangalore",77.662077,Owner,82.0
17295,BHK,1,4,30.696627000000003,3,Розовый,0,1,1,3,2400.0,"Sector-121 Mohali,Mohali",76.693764,Dealer,120.0
